player_id,season,line_adj_xg_per60,line_xg_per60,line_hd_xg_per60,line_goals_per60,line_xg_pct,line_corsi_pct,n_distinct_lines,total_line_icetime
8445550.0,2008.0,2.5895519455987914,2.645693993199849,0.8308152625613903,2.5568568190404233,35.393680119380434,33.64743543936532,7.0,66175.0
8445550.0,2009.0,2.5305829202484786,2.629127188303947,0.6935370521428124,1.9765325971010856,21.911244199033696,21.731340700884736,8.0,63748.0
8445735.0,2008.0,2.049610134831834,2.092104606892883,0.45666594623352,1.7356897039019767,6.484475266421719,7.614352546176994,75.0,60149.0
8445735.0,2009.0,2.210273863091295,2.265448482218314,0.30769511888718853,1.7267764555400744,4.09792419542724,4.593210920262215,102.0,43781.0
8445739.0,2008.0,2.2091675195435836,2.303002852601093,0.6544171765781852,2.1949785510528494,21.515791457439626,22.900486651568933,7.0,45923.0
8446053.0,2008.0,2.0220978340228766,2.0115843270868825,0.261085422243855,1.9712825504989049,5.8122415551229,6.684363908493551,8.0,16436.0
8446053.0,2009.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8446485.0,2008.0,1.8135959268169863,1.810071056901471,0.25590555586639063,1.9135008112795837,11.301526374979021,13.244672363341353,65.0,35746.0
8446485.0,2009.0,2.190021117138007,2.2109643493023063,0.4145418409175603,2.1614011842159746,15.090147304459443,16.809112450830195,80.0,48302.0
8446485.0,2010.0,2.7872112276275334,2.8330521170070173,0.5126231964046362,3.1222896790980053,8.165514846645115,8.713723835054799,48.0,25366.0
8446788.0,2008.0,2.4604113188173833,2.482698637997162,0.36670793947996255,2.5005284933409837,7.945099260109323,8.496803560535138,54.0,33113.0
8447958.0,2008.0,2.0209695800824057,2.04169369685281,0.42984132550188475,1.262382747435785,5.776282884778353,6.0454766868297245,61.0,34221.0
8448208.0,2011.0,2.7158463454353865,2.7577124245617393,0.5097039946355015,2.9658013219657056,24.627215947887727,25.212405052208073,59.0,52195.0
8448208.0,2012.0,2.460266625852068,2.5321982103810807,0.5009891141322503,3.0441889927582846,3.04042183780183,3.453130884078875,34.5,18936.5
8448208.0,2013.0,2.596324608354179,2.63244686054474,0.47391589921321453,2.6664058023673434,18.72507394105399,18.50429240325894,80.0,71557.0
8448208.0,2014.0,2.3215835197712953,2.3918429858010675,0.5074159702071958,2.8643025538775584,7.87498422015635,8.025771436646185,43.0,31477.5
8448208.0,2015.0,2.540284090909091,2.623068181818182,0.5538636363636364,3.8068181818181817,21.24523813604798,19.54710779987374,64.0,63360.0
8448208.0,2016.0,2.5876220892375428,2.6642522712474035,0.5586803509968683,2.846423366717311,8.998461427552636,9.681082411398096,73.0,64502.0
8448208.0,2017.0,2.888601792040008,2.9466138778912274,0.7764117524484268,3.000625130235466,5.170729742307425,5.357481933736196,27.0,14397.0
8448772.0,2008.0,1.604504854368932,1.642252427184466,0.192,0.9320388349514563,2.0860030032362458,2.447446317152104,50.0,7725.0
8449645.0,2008.0,2.027185761957731,2.0770411568409344,0.36533926585094545,2.335928809788654,4.1254065498702275,4.529847189469781,102.0,53940.0
8449645.0,2009.0,2.0133140867793156,2.0892247601256684,0.24739746964422177,2.037870425405451,4.772065350542017,5.191061526704593,72.0,35331.0
8449645.0,2010.0,2.131870920957215,2.1899564902102977,0.3914249456127629,2.284263959390863,4.044113207034083,4.4112188451776655,45.0,22064.0
8449895.0,2008.0,1.9524278074866308,1.9953796791443847,0.39751871657754007,2.5668449197860963,6.490491541295306,6.926153618538325,57.0,42075.0
8449895.0,2009.0,1.9659456750526212,2.0282970832915708,0.4638107647589456,2.020647489225218,5.353292424576526,5.519299641174702,91.0,49885.0
8449924.0,2008.0,1.8988662715794897,1.921128575109508,0.3650090182942541,2.2416902860087604,7.534924776689856,8.299420890234474,8.0,46572.0
8450725.0,2008.0,1.9195400785425427,1.932476960374814,0.3976744358074168,2.2664453018348985,4.828598836417779,4.651231312536538,53.0,25961.0
8450725.0,2009.0,2.491373103625611,2.5337811776806376,0.5686037541784521,2.1406531241964517,15.059305902867063,14.855963218372333,70.0,62224.0
8450725.0,2010.0,2.385286936359325,2.414691984752938,0.48085158706458925,2.9721231709673455,12.597093351367494,12.927469405751024,58.0,56929.0
8450824.0,2008.0,1.5903049257232214,1.7591868647380766,0.0,0.0,0.7141045347928069,1.0322908522283034,5.0,1279.0
8450900.0,2008.0,1.5649814471243042,1.6175788497217067,0.2869897959183674,1.0435992578849722,1.8766738694341374,2.091070483534323,51.0,17248.0
8450978.0,2008.0,2.2103378759777437,2.2768163857753407,0.6560761228933151,2.467542940085477,2.718835360051609,2.893020099185549,83.0,24802.0
8451101.0,2008.0,2.184301138021593,2.3471257659760725,0.71432740005836,2.451123431572804,2.4666914307946697,2.5002845832117497,23.0,10281.0
8451224.0,2008.0,2.1245961783439493,2.1368866242038216,0.5697630573248408,2.0178343949044586,7.408434935031847,7.989951714649682,8.0,19625.0
8451224.0,2009.0,1.8101830282861895,1.8509151414309488,0.47321131447587356,2.6955074875207985,5.760899168053244,5.770189633943427,7.0,12020.0
8451302.0,2008.0,1.9398728340532931,1.9924671164393537,0.5257680920254333,1.7473183516963549,4.044510978983644,4.2466768917148,48.0,20603.0
8451359.0,2008.0,1.4452492944496707,1.456255879586077,0.0,1.6933207902163687,0.9254044684854186,0.8661140874882408,34.0,4252.0
8451774.0,2008.0,1.9456016177957527,2.014519716885743,0.33561172901921127,2.3053589484327603,10.432350829120326,10.251785433097403,46.0,29670.0
8455919.0,2008.0,2.512997376277933,2.5781380620645975,0.599294309237311,3.1267529177598843,14.018036514973309,15.733275666334933,64.0,55265.0
8455919.0,2009.0,1.9424507658643324,1.9744295092216315,0.3252266333229134,1.4066895904970302,5.695898728769407,6.325295514223194,78.0,38388.0
8455919.0,2010.0,2.0992671360827706,2.1168558700962787,0.35694783733295016,1.5519471188389136,2.8888944532260386,2.9995577812904157,27.0,6959.0
8456283.0,2008.0,2.0561366897091435,2.0921977305334547,0.40925524977174904,1.6903612886396242,12.877839316551453,12.597623573757662,7.0,38335.0
8456283.0,2009.0,1.9139451323885452,1.948198066217404,0.4059277992813855,2.44267275278733,16.978764126328123,17.727403728776967,8.0,64847.0
8456283.0,2010.0,2.2949759720401923,2.4036697247706424,0.6673656618610748,2.18435998252512,10.629908628221932,11.204909781078587,11.0,41202.0
8456464.0,2008.0,2.397348677357796,2.4582508022665324,0.5049756035559358,3.059476153175588,6.504199469169935,6.327857636523816,51.0,27057.0
8456464.0,2009.0,2.5726027397260274,2.634760273972603,0.6708261986301369,2.889554794520548,11.494323951198629,11.806024124215181,77.0,56064.0
8456547.0,2008.0,2.246173752310536,2.3000739371534196,0.367902033271719,2.2458410351201477,18.96827291589649,20.02979133086876,10.0,43280.0
8456588.0,2008.0,2.3980303652031187,2.5447681575707835,0.7258104226508001,0.9848173984407058,2.229524839283272,2.160418054985638,11.0,7311.0
8456850.0,2008.0,1.3816849816849819,1.4739926739926743,0.29450549450549457,2.9304029304029307,0.9668673992673992,0.7875632885632885,6.0,2457.0
8456887.0,2008.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8456887.0,2009.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8456966.0,2008.0,2.105599176213155,2.1548333118805507,0.37904492212639984,3.0119706525936416,3.7435630647444977,4.59600472390269,59.0,31076.0
8456966.0,2009.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8457063.0,2008.0,2.4264065124693115,2.4786923375113066,0.33827626308308567,2.791058276263083,31.951393333764045,35.34514852435716,8.0,77390.0
8457063.0,2009.0,2.6787784120275187,2.747249819104827,0.6138858580173888,2.563543018594875,35.624542442027405,37.9091446219578,9.0,87067.0
8457063.0,2010.0,2.336374715734191,2.393366084104987,0.3874056111871946,2.578180950107424,27.836120620421905,28.21616652762247,7.0,79591.0
8457063.0,2011.0,2.521841756219041,2.5684216224995264,0.45736946106163545,2.825975150908156,32.46355265408873,32.50371533037382,8.0,73886.0
8457261.0,2008.0,1.6904777542906035,1.7218387941013638,0.2490300216417535,2.4092807891690575,3.463133156106526,3.506994865805051,32.5,11572.0
8457261.0,2009.0,1.9392411542645083,2.030456203211978,0.2724934416789302,1.1517051634781497,5.26627253183185,5.230795885853223,54.0,15629.0
8457981.0,2008.0,2.4405936622543125,2.510950661853189,0.5133574007220217,2.486963497793823,6.129890970272317,6.804321357578999,70.0,44874.0
8457981.0,2009.0,2.3475604195166437,2.3996352029183763,0.40711354309165526,2.3711810305517558,5.4978962506966615,5.548299799868267,67.0,39474.0
8457981.0,2010.0,2.1196151661704214,2.1237044558800755,0.3770820783780528,2.726193139769031,19.628589714816787,19.27763269882794,55.0,58103.0
8457981.0,2011.0,2.0405447699911683,2.101733781627183,0.3722656915758975,2.8447033668520785,11.830086898250727,11.932459526502534,57.0,64541.0
8457981.0,2012.0,1.8618768071497414,1.8745991413300622,0.2488740909489179,1.7874353807062122,2.800654963637957,3.3868473495137126,64.0,34239.0
8457981.0,2013.0,2.444305060584462,2.5125588025659304,0.4141411261582324,2.736992159657876,4.710143214540271,5.3257646186742695,64.0,42090.0
8458172.0,2008.0,2.3145523741889944,2.3299656289794584,0.5116162809559512,2.4302648905964412,12.689433074554655,13.371894600940752,8.5,31134.0
8458172.0,2009.0,1.9298487297003735,1.9421516941743717,0.3194955890534347,1.7166927173020372,13.095011071078499,13.387104251993536,9.0,37747.0
8458229.0,2008.0,2.319825248568846,2.3653133473937933,0.5712112081952395,2.16932811087677,8.2606558281862,8.66720156485387,92.0,53104.0
8458229.0,2009.0,2.2639537572254333,2.337664739884393,0.5543583815028902,2.4971098265895955,5.311411542710339,5.541012626846499,82.0,38925.0
