player_id,player_name,season,position,pp_goals_per60,pp_primary_assists_per60,pp_points_per60,pp_shots_per60,pp_xg_per60,pp_icetime_pct,pp_points_share,o_zone_start_pct,d_zone_start_pct,zone_start_diff
8468101,Radek Martinek,2011,D,0.0,0.0,0.0,0.0,0.0,0.0246202841744243,0.0,0.22666666666666666,0.41333333333333333,-0.18666666666666668
8468101,Radek Martinek,2012,D,0.0,0.0,0.0,0.0,0.0,0.00023820867079561695,0.0,0.32967032967032966,0.23076923076923078,0.09890109890109888
8468101,Radek Martinek,2013,D,0.0,0.0,0.0,0.0,0.0,0.0015740203794217546,0.0,0.28865979381443296,0.23711340206185566,0.0515463917525773
8468113,Jeff Finger,2008,D,0.0,0.0,2.443162538174415,17.102137767220903,0.34937224295894137,0.03695946623858734,0.09090909090909091,0.2288135593220339,0.3502824858757062,-0.12146892655367231
8468113,Jeff Finger,2009,D,0.0,0.0,0.0,4.280618311533888,0.10701545778834722,0.026066203818497398,0.0,0.17253521126760563,0.3908450704225352,-0.21830985915492956
8468114,Douglas Murray,2008,D,0.0,0.0,0.0,14.814814814814813,0.3333333333333333,0.006487785342410893,0.0,0.19722650231124808,0.362095531587057,-0.1648690292758089
8468114,Douglas Murray,2009,D,1.6620498614958448,0.0,1.6620498614958448,9.972299168975068,0.33407202216066484,0.022759033739269314,0.058823529411764705,0.21255506607929514,0.38876651982378857,-0.17621145374449343
8468114,Douglas Murray,2010,D,0.0,0.0,2.3285899094437257,16.30012936610608,0.840620957309185,0.0179976717112922,0.07142857142857142,0.2538370720188902,0.3541912632821724,-0.10035419126328216
8468114,Douglas Murray,2011,D,0.0,0.0,0.0,0.0,0.0,0.003838423526211597,0.0,0.22993827160493827,0.3611111111111111,-0.13117283950617284
8468114,Douglas Murray,2012,D,0.0,0.0,0.0,0.0,0.0,0.0021378352764860158,0.0,0.20273348519362186,0.43735763097949887,-0.234624145785877
8468114,Douglas Murray,2013,D,0.0,0.0,0.0,0.0,0.0,0.0005477891230991717,0.0,0.2185792349726776,0.4262295081967213,-0.2076502732240437
8468121,Darren Haydar,2009,R,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6666666666666666,0.3333333333333333,0.3333333333333333
8468162,Jerred Smithson,2008,C,0.0,0.0,0.0,10.465116279069766,0.0313953488372093,0.005052730530830469,0.0,0.16363636363636364,0.5144385026737968,-0.3508021390374331
8468162,Jerred Smithson,2009,C,0.0,0.0,0.0,0.0,1.024225352112676,0.006136984406873423,0.0,0.1816958277254374,0.4791386271870794,-0.297442799461642
8468162,Jerred Smithson,2010,C,0.0,0.0,0.0,0.0,0.6110526315789474,0.010402266599143182,0.0,0.1782178217821782,0.5455445544554456,-0.3673267326732674
8468162,Jerred Smithson,2011,C,0.0,0.0,0.0,8.653846153846155,0.9,0.008576789064593943,0.0,0.21911764705882353,0.49558823529411766,-0.27647058823529413
8468162,Jerred Smithson,2012,C,0.0,0.0,0.0,0.0,0.0,0.0031267370761534187,0.0,0.23857868020304568,0.45685279187817257,-0.2182741116751269
8468162,Jerred Smithson,2013,C,0.0,0.0,0.0,0.0,0.0,0.004973544973544974,0.0,0.15228426395939088,0.6091370558375635,-0.4568527918781726
8468172,Ruslan Fedotenko,2008,L,0.689391037916507,0.689391037916507,2.757564151666028,4.825737265415549,0.732822673305247,0.0949506336709275,0.10256410256410256,0.3774703557312253,0.16798418972332016,0.20948616600790512
8468172,Ruslan Fedotenko,2009,L,1.4929499585291677,0.9952999723527785,3.483549903234725,7.962399778822228,0.9320984241083771,0.10451038747146696,0.23333333333333334,0.370253164556962,0.19145569620253164,0.17879746835443036
8468172,Ruslan Fedotenko,2010,L,0.0,2.459856508370345,2.459856508370345,2.459856508370345,0.6297232661428084,0.04931428378879267,0.08,0.24705882352941178,0.3092436974789916,-0.06218487394957983
8468172,Ruslan Fedotenko,2011,L,2.5531914893617023,2.5531914893617023,5.1063829787234045,10.212765957446809,2.075744680851064,0.023676786673831274,0.1,0.2460456942003515,0.3655536028119508,-0.11950790861159932
8468172,Ruslan Fedotenko,2012,L,0.0,0.0,0.0,10.778443113772456,0.032335329341317366,0.009419595013819166,0.0,0.18157181571815717,0.43902439024390244,-0.25745257452574527
8468184,Lawrence Nycholat,2008,D,0.0,0.0,0.0,0.0,0.054878048780487805,0.029023980178745242,0.0,0.3829787234042553,0.23404255319148937,0.14893617021276595
8468208,Joel Ward,2008,R,1.978021978021978,0.6593406593406593,2.6373626373626373,5.274725274725275,1.6885714285714286,0.07192538729054695,0.11428571428571428,0.2653846153846154,0.3474358974358974,-0.08205128205128204
8468208,Joel Ward,2009,R,1.5946843853820598,0.7973421926910299,2.39202657807309,7.176079734219269,0.48,0.06041265253692999,0.08823529411764706,0.24484848484848484,0.36484848484848487,-0.12000000000000002
8468208,Joel Ward,2010,R,2.0413949532180324,0.0,2.0413949532180324,8.16557981287213,2.4006804649844056,0.08607897691218822,0.13793103448275862,0.27657004830917875,0.35144927536231885,-0.0748792270531401
8468208,Joel Ward,2011,R,0.0,0.0,0.0,0.0,0.0,0.010966805665264433,0.0,0.2613861386138614,0.2514851485148515,0.00990099009900991
8468208,Joel Ward,2012,R,0.8955223880597015,0.8955223880597015,1.791044776119403,4.477611940298507,1.1059701492537313,0.11355611423406119,0.1,0.32456140350877194,0.29239766081871343,0.032163742690058506
8468208,Joel Ward,2013,R,2.6802332795632213,0.8934110931877404,4.467055465938702,9.827522025065145,1.8909045787318524,0.10192234728721386,0.20408163265306123,0.28402366863905326,0.3289940828402367,-0.04497041420118342
8468208,Joel Ward,2014,R,1.642086057473012,1.642086057473012,4.3788961532613655,7.115706249049719,1.4373726623080432,0.0792791706846673,0.23529411764705882,0.3218249075215783,0.30456226880394577,0.017262638717632506
8468208,Joel Ward,2015,R,1.5059610960050198,1.8824513700062748,4.141393014013805,7.529805480025099,1.1034929930976782,0.11885347785014667,0.2558139534883721,0.3111395646606914,0.33034571062740076,-0.01920614596670933
8468208,Joel Ward,2016,R,0.0,0.6479481641468683,1.2958963282937366,6.479481641468683,1.7390928725701944,0.0753785206490476,0.07142857142857142,0.3084795321637427,0.3538011695906433,-0.045321637426900596
8468208,Joel Ward,2017,R,0.0,0.0,0.0,0.0,0.0,0.01911085917888088,0.0,0.3057142857142857,0.33714285714285713,-0.03142857142857142
8468213,Jim Vandermeer,2008,D,0.0,0.0,0.0,0.0,0.0,0.01208829307754536,0.0,0.2747875354107649,0.31444759206798867,-0.039660056657223774
8468213,Jim Vandermeer,2009,D,0.0,0.0,0.0,13.846153846153847,0.24923076923076923,0.003954793666245836,0.0,0.23018867924528302,0.39811320754716983,-0.1679245283018868
8468213,Jim Vandermeer,2010,D,0.0,0.0,4.472049689440993,4.472049689440993,0.2213664596273292,0.023778929800463762,0.14285714285714285,0.2396551724137931,0.34655172413793106,-0.10689655172413795
8468213,Jim Vandermeer,2011,D,0.0,0.0,0.0,0.0,0.0,0.002688516195109461,0.0,0.31451612903225806,0.25,0.06451612903225806
8468224,Sean Avery,2008,L,1.3348164627363739,2.0022246941045605,3.3370411568409346,8.676307007786429,2.0629588431590657,0.13920359235077034,0.22727272727272727,0.4169014084507042,0.17746478873239438,0.23943661971830985
8468224,Sean Avery,2009,L,2.403204272363151,0.0,6.408544726301736,6.408544726301736,1.010947930574099,0.08113817321754202,0.25806451612903225,0.30735930735930733,0.27056277056277056,0.03679653679653677
8468224,Sean Avery,2010,L,0.0,0.0,2.1778584392014517,4.3557168784029034,0.9517241379310345,0.03227633069082673,0.041666666666666664,0.3218390804597701,0.2206896551724138,0.10114942528735632
8468224,Sean Avery,2011,L,0.0,0.0,0.0,0.0,0.0,0.0022176461270394425,0.0,0.2982456140350877,0.19298245614035087,0.10526315789473684
8468252,Eric Godard,2008,R,0.0,0.0,0.0,0.0,0.0,0.0023663857785986377,0.0,0.3532608695652174,0.21195652173913043,0.14130434782608697
8468252,Eric Godard,2009,R,0.0,0.0,0.0,14.87603305785124,1.487603305785124,0.02141782458624657,0.0,0.30612244897959184,0.1836734693877551,0.12244897959183673
8468252,Eric Godard,2010,R,0.0,0.0,0.0,0.0,0.0,0.004577822990844354,0.0,0.4166666666666667,0.2916666666666667,0.125
8468309,Mark Streit,2008,D,1.5520214600498181,1.0346809733665454,3.966277064571757,10.346809733665454,0.8484383981605672,0.1864561190403887,0.4107142857142857,0.3844765342960289,0.2806859205776173,0.10379061371841158
8468309,Mark Streit,2009,D,0.9109311740890688,1.0627530364372468,2.7327935222672064,11.082995951417004,0.6968623481781376,0.18981444421318902,0.3673469387755102,0.3230904302019315,0.28094820017559263,0.04214223002633888
